1	hit	nohit	ratio
727.0	24507.0	2092.0	0.921350426707771
728.0	36427.0	3472.0	0.912980275194867
729.0	33240.0	3012.0	0.9169149288315127
730.0	64787.0	8069.0	0.8892472823103108
731.0	41953.0	4873.0	0.8959338828855764
732.0	47498.0	2846.0	0.943468933735897
733.0	26032.0	1818.0	0.934721723518851
734.0	26989.0	2831.0	0.9050637156270959
735.0	23391.0	2162.0	0.9153915391539154
736.0	84326.0	13395.0	0.8629260854882779
737.0	29624.0	2929.0	0.9100236537339108
738.0	72281.0	13969.0	0.8380405797101449
739.0	31923.0	3272.0	0.9070322488989914
740.0	50662.0	4261.0	0.9224186588496622
741.0	29870.0	2285.0	0.9289379567718862
742.0	48103.0	4824.0	0.9088555935533849
743.0	32066.0	2238.0	0.9347597947761194
744.0	72643.0	10955.0	0.8689561951242852
745.0	42372.0	7166.0	0.8553433727643426
746.0	112788.0	40071.0	0.7378564559496006
747.0	58981.0	8621.0	0.8724741871542262
748.0	116541.0	6156.0	0.9498276241472897
749.0	55558.0	3703.0	0.9375137105347531
750.0	63685.0	6051.0	0.9132298956062865
751.0	66335.0	4847.0	0.9319069427664297
752.0	67024.0	7583.0	0.8983607436299543
753.0	31075.0	1955.0	0.9408113835906752
754.0	58535.0	4002.0	0.9360058845163663
755.0	42212.0	3499.0	0.9234538732471397
756.0	73827.0	3623.0	0.9532214331826985
757.0	37719.0	2185.0	0.9452435846030474
758.0	59565.0	3322.0	0.94717509183138
759.0	36138.0	1773.0	0.9532325710216032
760.0	44692.0	3948.0	0.9188322368421052
761.0	32094.0	3367.0	0.9050506189898762
762.0	67688.0	7153.0	0.9044240456434307
763.0	46034.0	5520.0	0.8929278038561508
764.0	54828.0	3602.0	0.9383535854869074
765.0	38437.0	3688.0	0.9124510385756677
766.0	30633.0	3841.0	0.8885827000058015
767.0	28336.0	3375.0	0.8935700545552017
768.0	46091.0	214754.0	0.17669880580421324
769.0	39278.0	90664.0	0.3022733219436364
770.0	41623.0	175966.0	0.19129183920143022
771.0	43268.0	89854.0	0.32502516488634486
772.0	53910.0	51540.0	0.5112375533428165
773.0	34608.0	27966.0	0.5530731613769297
774.0	46498.0	45480.0	0.5055339320272239
775.0	30329.0	23789.0	0.5604235189770501
776.0	44788.0	107460.0	0.2941779202354054
777.0	31382.0	65738.0	0.32312602965403625
778.0	36958.0	132339.0	0.21830274606165495
779.0	55043.0	63860.0	0.46292355954012937
780.0	50355.0	39459.0	0.5606586946355802
781.0	48882.0	28269.0	0.6335886767507874
782.0	50353.0	46264.0	0.521160872310256
783.0	44600.0	20343.0	0.6867560784072186
784.0	84754.0	13427.0	0.8632423788716758
785.0	44549.0	3827.0	0.9208905242268893
786.0	59884.0	8198.0	0.879586381128639
787.0	46790.0	4283.0	0.9161396432557319
788.0	52759.0	5390.0	0.9073070904056819
789.0	28801.0	3406.0	0.894246592355699
790.0	31000.0	3555.0	0.8971205324844451
791.0	27109.0	2286.0	0.9222316720530702
792.0	47563.0	5350.0	0.8988906317918092
793.0	47164.0	6047.0	0.886358083854842
794.0	70623.0	11951.0	0.8552692130694892
795.0	49419.0	6863.0	0.8780604811485022
796.0	44854.0	4314.0	0.9122600065082981
797.0	29816.0	3431.0	0.8968027190423196
798.0	26389.0	3482.0	0.8834320913260353
799.0	30241.0	3313.0	0.9012636347380342
800.0	58402.0	27597.0	0.6791009197781369
801.0	36073.0	10792.0	0.769721540595327
802.0	65539.0	36403.0	0.6429047889976653
803.0	29129.0	8669.0	0.7706492407005662
804.0	45334.0	11341.0	0.7998941332157036
805.0	34481.0	12163.0	0.7392376297058572
806.0	37782.0	17193.0	0.6872578444747612
807.0	34973.0	9387.0	0.788390441839495
808.0	47345.0	27138.0	0.6356484029912866
809.0	38364.0	28449.0	0.574199631808181
810.0	59856.0	78633.0	0.4322076121569222
811.0	40466.0	22115.0	0.6466179830939103
812.0	55860.0	6458.0	0.8963702301100805
813.0	53683.0	6603.0	0.8904720830706964
814.0	54497.0	11575.0	0.8248123259474512
815.0	51667.0	4981.0	0.9120710351645248
